"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
805367,"Meidroth, Chase","R","R",31.562321503279875,28.61209240660115,29.428930275933663,-19.538559603311224,28.96534806672462,-2.597569218712131
657656,"Laureano, Ramón","R","R",31.08657019711956,30.99391556012986,17.829834845310355,5.0439746269215915,32.52565964734518,1.4390894502256408
672695,"Perdomo, Geraldo","L","L",16.83323324455715,25.189001824782824,41.5469767338341,-7.262150596701795,24.057764677486162,7.224531432928984
602104,"Urías, Ramón","R","R",30.09529723490593,28.60717339951299,29.33921350509613,-17.593367768831552,28.3463847698036,-1.7897477100630894
666139,"Lowe, Josh","L","L",23.69049592511468,31.30239495846925,34.1161197572648,-8.629132196851232,29.329939129031253,5.639443203916578
669221,"Murphy, Sean","R","R",29.95171531330317,30.835964457664065,29.945233900140188,-17.568201749889113,30.395479058559474,0.4437637452562839
643446,"McNeil, Jeff","L","L",31.097506108286773,25.61476307028202,31.987900320831372,-5.040495603952317,30.369493766861282,-0.7222638751474548
669289,"Espinal, Santiago","R","R",36.634871795394304,25.679574693124692,21.200670184415976,-15.20119936421498,31.4640979343174,-5.170773861076903
467793,"Santana, Carlos","L","L",26.519919403619987,26.753372751039525,23.806720604711902,-25.047692737546267,34.38923371334088,7.973463511185393
680777,"Jeffers, Ryan","R","R",27.89958361022972,27.930565254912626,36.05484105729814,-6.021942828252982,28.61648282154117,0.6920171239951323
605137,"Bell, Josh","L","L",28.993599799654408,27.986329586764082,32.078021393955666,-12.031922629572735,27.117527184802988,-1.876072614851477
669016,"Marsh, Brandon","L","L",28.11069657505953,29.53170607361995,35.84586037609736,-6.682199982443988,26.904027082944346,-1.2066694921151786
700242,"Sweeney, Trey","L","L",27.083963377480067,27.49014526388079,23.94647957892362,-18.84942533879349,34.15355257396313,7.172866308387569
650489,"Castro, Willi","L","L",32.073068866446405,22.508248967213394,25.2640986941494,-7.225163818940231,29.854494927965067,-2.2185739384812884
686948,"Baldwin, Drake","L","L",26.47274724475361,27.909067072143696,31.989475939973808,-11.89329563932401,29.417128888008346,2.944381643254772
691176,"Domínguez, Jasson","L","L",27.71214012975766,23.657026186655465,19.381575360402245,-20.892144999614537,30.862648829260106,3.150508699502467
593871,"Polanco, Jorge","L","L",26.744797045056007,28.254024331057437,32.10765826425676,-3.4161724501310142,31.98092305119869,5.222877416297521
649966,"Urías, Luis","R","R",29.59434105730614,26.187397260129334,26.878538946015084,-15.013416490754539,29.082320146515542,-0.5120209107906462
